status,p_value,morans_test_statistic,morans_I,gene_short_name,q_value
OK,0.01808342899954224,2.095046512190601,0.006831044745554619,LINC01128,0.03886108909561103
OK,3.71856353574294e-20,9.121091794576085,0.030200765260966544,NOC2L,1.8497702168056233e-19
OK,0.0020003318121139535,2.8781094083361567,0.009098090449759793,PERM1,0.004948981899153068
OK,5.4478914655023014e-185,28.982622091430123,0.096312976803145,HES4,8.284272405094669e-184
OK,0,109.41242532018475,0.3639548176456359,ISG15,0
OK,0.0016477675779480636,2.938736129335061,0.009454449941085333,TNFRSF18,0.0041162512686455125
OK,1.8707423508616277e-68,17.445239258662465,0.057160863467059835,TNFRSF4,1.6465758105428637e-67
OK,1.7435988088316722e-79,18.84093962255695,0.06255872935212507,SDF4,1.6538156186755093e-78
OK,3.413453557122507e-109,22.169095081936476,0.07360332054035777,B3GALT6,3.8418822949219776e-108
OK,1.3629857391409669e-67,17.33140289042715,0.05752568728506342,UBE2J2,1.192685531391551e-66
OK,2.48919031200592e-5,4.056639624240372,0.013331072497590527,PUSL1,7.379547095263429e-5
OK,1.4939758821672028e-6,4.671646290406296,0.015403376606572573,INTS11,4.785946046548183e-6
OK,0.0016374514695358942,2.940682241640469,0.009608872570107166,CPTP,0.004091553414132693
OK,3.2779896637761772e-167,27.535749199038527,0.09148969150927057,MXRA8,4.6902486740757437e-166
OK,0,38.506140993171336,0.12800189373457171,AURKAIP1,0
OK,1.9649051906648686e-18,8.680803948102728,0.028747422338613077,CCNL2,9.431280992398803e-18
OK,0,43.959770165291786,0.14615047887882857,MRPL20,0
OK,3.433637944872789e-23,9.84981133856876,0.032562040947119245,ANKRD65,1.8080832854673658e-22
OK,7.090904422733303e-286,36.11299398009904,0.1199798809188531,VWA1,1.3808908422145753e-284
OK,5.254858166537769e-9,5.722290885681786,0.018864855399863066,ATAD3C,1.9122439570389732e-8
OK,0.020078571691214405,2.052128834113889,0.006688077852284789,ATAD3B,0.042778820055778606
OK,1.412226518177112e-193,29.656163375557714,0.09855310289991492,SSU72,2.201348511540201e-192
OK,0.009616829759192909,2.340971029219737,0.00764773221487632,MIB2,0.021579743261837273
OK,0,37.626152361467895,0.1250391725714045,MMP23B,0
OK,0.001182955991032907,3.039983387551868,0.009975659535669092,CDK11B,0.003010356584622463
OK,0.01500263370361435,2.1700208377132104,0.007067328588849872,SLC35E2A,0.032672757851674186
OK,5.575849971662269e-4,3.25973335900907,0.0107027845493833,NADK,0.00146725429769326
OK,1.7326234909796146e-93,20.476824645192682,0.06800862491140855,GNB1,1.8037960801210934e-92
OK,0.002285024072701314,2.8358739328983598,0.008699634483740688,GABRD,0.005620258813592459
OK,9.066910142232628e-60,16.262774109308694,0.05397388481400026,FAAP20,7.448414573165125e-59
OK,1.0998121918366421e-200,30.202447728166653,0.10036955450831424,SKI,1.754544137289393e-199
OK,1.314324254943515e-24,10.17257539505648,0.03363588250206793,MORN1,7.080064405563446e-24
OK,3.5692556992281037e-63,16.73621531060669,0.05554986282210253,RER1,3.0153038395252077e-62
OK,1.9272971217014615e-11,6.609561745826377,0.021833519158146405,TNFRSF14,7.664149410933562e-11
OK,0.002508608560645403,2.8059262685001842,0.009020581780703762,AL139246.3,0.006130105268119565
OK,1.1063806998902832e-13,7.335269272110542,0.020419945052110998,TTC34,4.716554048384047e-13
OK,0.0010186327884983794,3.0847452664078423,0.009896832574632511,AL354743.2,0.002608536055952389
OK,1.3385160737015453e-9,5.950268347394662,0.01964565640902191,TPRG1L,4.99158590072786e-9
OK,0.0038697185363539277,2.66323053626381,0.008697715025474258,WRAP73,0.009214352283632024
OK,0.004567749624656978,2.606941402796892,0.008460538214732015,SMIM1,0.010761729542582305
OK,1.2763301992694001e-9,5.9580496069278,0.019676723422094578,LRRC47,4.762789157644382e-9
OK,9.28760402741402e-5,3.737644846882592,0.012284084467402204,C1orf174,2.636159888162351e-4
OK,0.02302965148069325,1.9948494429058883,0.006483446451818266,AJAP1,0.04850240728820234
OK,0.01703136668035443,2.1193282790362846,0.006905049725318508,NPHP4,0.036738301566284805
OK,0,115.15918662539309,0.38299277907120777,RPL22,0
OK,3.941308561422834e-20,9.114785606505835,0.030146669261132603,ICMT,1.9575074557671298e-19
OK,1.4121036757058628e-4,3.6309126769969,0.01098766319977393,LINC00337,3.948089963919727e-4
OK,0.009674823511490595,2.338725452240375,0.007624158176697449,GPR153,0.021694552870538328
OK,3.1940899876949047e-24,10.085740314431659,0.033415648055062724,ACOT7,1.7102948973257528e-23
OK,0.0015106422024957454,2.9655640353152415,0.009729207634663907,NOL9,0.0037975940278709435
OK,7.532666291627449e-63,16.691686846436,0.05534396178658698,TAS1R1,6.344839833383781e-62
OK,1.4889022846102503e-114,22.717950579352983,0.07546465162571363,KLHL21,1.7239667279237683e-113
OK,8.625401558983274e-35,12.2478503534067,0.04060528757996069,PHF13,5.50900312261425e-34
OK,8.698732844948563e-5,3.754086680254754,0.012347768624385313,THAP3,2.474667873135531e-4
OK,1.692796029530395e-7,5.100610748749536,0.016804935365281683,CAMTA1-DT,5.718262187429391e-7
OK,2.0841854184085392e-114,22.703169322876324,0.0754148677771506,CAMTA1,2.4122547668608632e-113
OK,7.237660115371061e-41,13.335052278658022,0.044230129218195795,VAMP3,4.98338697924441e-40
OK,9.489725261460408e-81,18.994385913101084,0.06306533658961032,PER3,9.094611658552804e-80
OK,1.2817882146241703e-4,3.6558235550261537,0.011896433647257313,Z98884.1,3.5974633300290377e-4
OK,2.780922975577312e-11,6.555062816240569,0.02124060557042471,UTS2,1.0988393369150547e-10
OK,9.395665103065456e-8,5.2109132574787305,0.017106885908440665,TNFRSF9,3.221821686055359e-7
OK,0,62.00637058490991,0.20621693438877176,PARK7,0
OK,7.260084778976187e-47,14.328510404392224,0.04745749644892516,AL034417.4,5.2973788581258615e-46
OK,1.5333457688619088e-47,14.436109851729753,0.047829569589627544,AL034417.3,1.1274508446559734e-46
OK,1.4573025725932483e-303,37.22284552067341,0.12373401008037699,ERRFI1,2.973687790527893e-302
OK,1.3179835070306955e-11,6.665594183137221,0.022004223851846784,AL034417.2,5.2706695911045686e-11
OK,0.006863172795962455,2.4643462068546698,0.00803873509737377,SLC45A1,0.015775861050974886
OK,0,66.47639406930045,0.22107977990837,RERE,0
OK,0,76.03886458925297,0.2529152594914821,ENO1,0
OK,0,45.75666680807156,0.15213774035173414,SPSB1,0
OK,1.736785826901939e-109,22.19949152942624,0.07350560715110156,LINC02606,1.9570844784971474e-108
OK,9.779308341567036e-132,24.39450731514862,0.08104524417433032,SLC25A33,1.2240405729803783e-130
OK,2.159055086054331e-8,5.477322000725325,0.018071335916595335,PIK3CD,7.636158208600918e-8
OK,4.004582999179351e-8,5.366922027006647,0.017721564374010238,CLSTN1,1.3978390571494417e-7
OK,1.0377492639141587e-5,4.256610096348669,0.014006673622178951,CTNNBIP1,3.1587708642225264e-5
OK,7.355967619182967e-9,5.664889453866675,0.018709843010475048,LZIC,2.656803550571111e-8
OK,5.383977680580399e-35,12.286019025378652,0.04069056485328845,RBP7,3.4471926972549263e-34
OK,9.970596103441383e-187,29.120172613620305,0.09675911952977193,UBE4B,1.524274873824504e-185
OK,0,82.58546649894312,0.2746933213296786,KIF1B,0
OK,3.779736176077159e-13,7.168914542808068,0.023608378024010283,AL139424.3,1.588111372746823e-12
OK,4.590990295937068e-6,4.435591533730705,0.014491475255629355,AL139424.2,1.426910530335387e-5
OK,3.4824445780258513e-10,6.166883819483117,0.020381468278872123,PGD,1.327415007954707e-9
OK,0.005594368625043183,2.5367482808683817,0.008283766613319097,CENPS,0.013023763049896948
OK,1.3339311643443182e-5,4.200109238449439,0.013833428216202162,PEX14,4.035388796431256e-5
OK,2.015887355748823e-15,7.853936810636706,0.025961615919676776,CASZ1,8.999092399460861e-15
OK,3.4940094199494535e-4,3.3900487785429885,0.010560299357405297,AL139423.1,9.375515421204709e-4
OK,7.95255415000521e-71,17.754510566569046,0.05894505280901004,TARDBP,7.12018847605227e-70
OK,0,68.19644170814324,0.2268034892246703,SRM,0
OK,0.007075717480451762,2.4533962647567433,0.008023299158319102,EXOSC10,0.016230491160326967
OK,2.6869749798183724e-9,5.835158367556214,0.01927111002764894,MTOR,9.905253478149274e-9
OK,2.502411859587811e-36,12.531746515325208,0.0415490655821125,UBIAD1,1.633309366253341e-35
OK,0.008341589880290623,2.3936165539897436,0.007782846870208907,FBXO44,0.018908375760170675
