"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPLP1",8.86995808996354e-34,0.253538596761985,1,0.999,2.15282752801505e-29,"2","RPLP1"
"THBS2",1.08777578993316e-33,0.314382859469152,0.539,0.326,2.64014061974677e-29,"2","THBS2"
"OS9",1.30828658212169e-33,0.289108295910742,0.347,0.181,3.17534236346755e-29,"2","OS9"
"AL139393.3",1.33524764886053e-33,0.416855825357621,0.36,0.191,3.24077956854938e-29,"2","AL139393.3"
"TCP1",1.38972333122606e-33,0.338904083056739,0.847,0.714,3.37299749721878e-29,"2","TCP1"
"AC007319.1",1.70060191439741e-33,0.269679932154547,0.371,0.192,4.12753090643396e-29,"2","AC007319.1"
"MFAP4",2.04429868487503e-33,0.328354047551967,0.353,0.189,4.96171733806019e-29,"2","MFAP4"
"EIF3J",2.29961633356771e-33,0.406686476154803,0.782,0.66,5.5813988032022e-29,"2","EIF3J"
"ASCC3",3.62444138710974e-33,0.381426584316486,0.575,0.378,8.79688169065404e-29,"2","ASCC3"
"NCAM2",3.74591118803197e-33,0.505047666171063,0.34,0.176,9.0917010444724e-29,"2","NCAM2"
"BZW1",3.92822801129193e-33,0.336816844522422,0.823,0.67,9.53420220620665e-29,"2","BZW1"
"SNHG15",4.83054528661433e-33,0.369759332767517,0.578,0.394,1.17242164651416e-28,"2","SNHG15"
"RPS7",6.10487813657748e-33,0.263635728431417,1,0.988,1.48171497252872e-28,"2","RPS7"
"TXNRD11",1.18665154360884e-32,0.43447497806614,0.907,0.809,2.88012196149301e-28,"2","TXNRD1"
"UBA52",1.46251910570906e-32,0.266350505199029,0.99,0.955,3.54968012146646e-28,"2","UBA52"
"SELENOF",1.49439015922817e-32,0.315799671443588,0.565,0.383,3.6270343554627e-28,"2","SELENOF"
"HNRNPU",1.63551546988645e-32,0.337830562956439,0.892,0.816,3.96955959696141e-28,"2","HNRNPU"
"MPHOSPH10",3.93387772588391e-32,0.333649207671246,0.441,0.268,9.54791462849284e-28,"2","MPHOSPH10"
"MTUS1",7.41298933809673e-32,0.443798106682468,0.561,0.391,1.79920664224946e-27,"2","MTUS1"
"SUB1",7.6704464264966e-32,0.31115940493662,0.898,0.801,1.86169405217499e-27,"2","SUB1"
"LPAR1",8.96982388223625e-32,0.294297659051359,0.345,0.179,2.17706595445756e-27,"2","LPAR1"
"RPL19",9.83205489834235e-32,0.256798157098345,1,0.99,2.38633804437667e-27,"2","RPL19"
"SPRY2",1.05966525354005e-31,0.296113401527685,0.37,0.204,2.57191353686705e-27,"2","SPRY2"
"BDH2",1.13902701939392e-31,0.254726389994828,0.275,0.132,2.76453247877098e-27,"2","BDH2"
"ABCE1",1.6029819135673e-31,0.342794998607936,0.522,0.34,3.8905974024192e-27,"2","ABCE1"
"SCFD2",1.77051138511434e-31,0.38657109127709,0.43,0.258,4.29720818281101e-27,"2","SCFD2"
"MRPL18",2.49187688743517e-31,0.299563788823556,0.793,0.609,6.0480343934939e-27,"2","MRPL18"
"RPL36",2.87624412950699e-31,0.255448206977831,0.999,0.976,6.98093212672642e-27,"2","RPL36"
"MTHFD2",3.58025131024657e-31,0.306842468426149,0.455,0.276,8.68962795509944e-27,"2","MTHFD2"
"YWHAG",3.99214727190072e-31,0.364086600556645,0.69,0.554,9.68934064363024e-27,"2","YWHAG"
"NDUFAF2",4.67126758501395e-31,0.354776248790404,0.578,0.399,1.13376335555873e-26,"2","NDUFAF2"
"RPS28",5.55287515395952e-31,0.256871557865593,0.998,0.986,1.34773832861752e-26,"2","RPS28"
"EIF5A",5.60927229773158e-31,0.371502753015146,0.631,0.468,1.36142647938243e-26,"2","EIF5A"
"GPATCH4",6.4375031019496e-31,0.299827150110707,0.415,0.242,1.56244637787419e-26,"2","GPATCH4"
"DOCK5",6.59098404729934e-31,0.268721555172141,0.258,0.12,1.59969773812002e-26,"2","DOCK5"
"TOP1",8.86757120686861e-31,0.34258004192376,0.947,0.894,2.15224820761908e-26,"2","TOP1"
"IKBIP",8.89469942013849e-31,0.287603437061187,0.372,0.208,2.15883249626181e-26,"2","IKBIP"
"IFITM2",1.17609201756991e-30,0.354983349350122,0.558,0.375,2.85449293584393e-26,"2","IFITM2"
"PALM2-AKAP21",1.61671534884557e-30,0.385994284056971,0.713,0.565,3.92392982318307e-26,"2","PALM2-AKAP2"
"TMEM167A",1.98587928975905e-30,0.2823518439883,0.418,0.248,4.81992762417418e-26,"2","TMEM167A"
"CCL2",4.84117472137315e-30,0.623910189840454,0.554,0.383,1.17500151662448e-25,"2","CCL2"
"DNAJC8",5.14419206561806e-30,0.337071375925156,0.731,0.575,1.24854685624616e-25,"2","DNAJC8"
"EIF2S2",6.52118717415352e-30,0.385848244150806,0.607,0.456,1.5827573390388e-25,"2","EIF2S2"
"MIF",7.66305407732875e-30,0.32329104848511,0.909,0.797,1.85989985510846e-25,"2","MIF"
"CALCRL",7.92946372329159e-30,0.390246109865912,0.439,0.265,1.9245601402801e-25,"2","CALCRL"
"DSEL",8.53459627622339e-30,0.385879166443803,0.537,0.365,2.07143186220218e-25,"2","DSEL"
"S100A13",1.40519355500398e-29,0.350032037865018,0.624,0.452,3.41054527735015e-25,"2","S100A13"
"NME1",2.42049054745506e-29,0.301653755558445,0.49,0.311,5.87477260772818e-25,"2","NME1"
"EEA1",3.28729549964168e-29,0.331409560821984,0.756,0.592,7.97859490718033e-25,"2","EEA1"
"RORA",3.70335703241515e-29,0.411800889402361,0.64,0.471,8.98841785337482e-25,"2","RORA"
"SRI",3.95212727651509e-29,0.284937487057487,0.421,0.252,9.59220811282977e-25,"2","SRI"
"GSTP11",6.64225514746261e-29,0.305717507893754,0.856,0.724,1.61214174684065e-24,"2","GSTP1"
"PDE1A",7.45524633337074e-29,0.318072893919435,0.295,0.153,1.80946283757241e-24,"2","PDE1A"
"CSTB",1.06623319884659e-28,0.387733650240297,0.571,0.403,2.58785459692057e-24,"2","CSTB"
"UBE2E2",1.26636521288501e-28,0.443166821496562,0.667,0.515,3.07359500819322e-24,"2","UBE2E2"
"GPRC5A",1.70353990465615e-28,0.366731658090139,0.591,0.411,4.13466170259093e-24,"2","GPRC5A"
"GFPT2",1.9178675912664e-28,0.306972830872155,0.633,0.449,4.65485643076268e-24,"2","GFPT2"
"SSR2",1.93352827153247e-28,0.304426457460798,0.656,0.485,4.69286646783647e-24,"2","SSR2"
"BAG1",2.3947058700626e-28,0.330411345431096,0.566,0.401,5.81219061722894e-24,"2","BAG1"
"ATP6V1F",3.07389810595607e-28,0.301992274268562,0.527,0.352,7.46065809296599e-24,"2","ATP6V1F"
"INHBA",3.36252869900624e-28,0.589312935781582,0.531,0.361,8.16119340535805e-24,"2","INHBA"
"FKBP11",4.61038142847084e-28,0.27072708996041,0.332,0.181,1.11898567650416e-23,"2","FKBP11"
"RPL7L1",4.69920202048839e-28,0.316255533660804,0.473,0.308,1.14054332239274e-23,"2","RPL7L1"
"TCF4",5.6290207675649e-28,0.362146660573527,0.775,0.637,1.36621963049568e-23,"2","TCF4"
"TMEM70",1.21293887540919e-27,0.299960889539311,0.426,0.266,2.94392394450565e-23,"2","TMEM70"
"PRELID1",1.30556319351964e-27,0.335740927137515,0.555,0.394,3.16873242699153e-23,"2","PRELID1"
"MRPL32",1.47553003634178e-27,0.318757593980708,0.562,0.401,3.58125895120513e-23,"2","MRPL32"
"PAK1IP1",1.96445074270463e-27,0.294963290758941,0.406,0.242,4.76791839761841e-23,"2","PAK1IP1"
"UFM1",1.9932139779664e-27,0.308996509190496,0.677,0.512,4.83772964592225e-23,"2","UFM1"
"PEA15",2.75237253000573e-27,0.317543152702743,0.694,0.536,6.68028336757691e-23,"2","PEA15"
"FLRT2",2.85491388487367e-27,0.330891249490787,0.338,0.189,6.92916148997689e-23,"2","FLRT2"
"MRPL3",3.2248859217594e-27,0.268730991146486,0.37,0.216,7.82712062070224e-23,"2","MRPL3"
"UQCRFS1",4.3590993969373e-27,0.295184219272651,0.498,0.331,1.05799701463065e-22,"2","UQCRFS1"
"ACBD3",6.57813192640727e-27,0.320898124659799,0.522,0.358,1.59657839985831e-22,"2","ACBD3"
"CASC4",7.68692683477469e-27,0.290495623861104,0.484,0.318,1.86569401206817e-22,"2","CASC4"
"SPHK1",1.1235436436574e-26,0.275800284305745,0.526,0.347,2.72695277752088e-22,"2","SPHK1"
"CLINT1",1.19803925971599e-26,0.330633930995502,0.608,0.453,2.90776108725668e-22,"2","CLINT1"
"CARMIL1",1.19871181198237e-26,0.300478869459577,0.268,0.133,2.90939343886242e-22,"2","CARMIL1"
"APRT",1.53113630535422e-26,0.269379486159746,0.491,0.318,3.71622092672523e-22,"2","APRT"
"ASAP11",1.96839892661114e-26,0.306080487956609,0.859,0.734,4.77750103477789e-22,"2","ASAP1"
"PRRC2C",2.52335916603844e-26,0.311143441369772,0.86,0.754,6.12444503189189e-22,"2","PRRC2C"
"GPNMB",2.73503433186065e-26,0.314530255180935,0.518,0.347,6.63820182685897e-22,"2","GPNMB"
"TIMM13",2.87487073684064e-26,0.296479838254667,0.482,0.322,6.97759876538591e-22,"2","TIMM13"
"RABAC11",3.40889855133728e-26,0.327813162037111,0.641,0.478,8.27373767395071e-22,"2","RABAC1"
"NIBAN1",3.61896532213092e-26,0.25435039819015,0.27,0.137,8.78359073334395e-22,"2","NIBAN1"
"WTAP",5.02520175952721e-26,0.296469890800931,0.841,0.716,1.21966671905485e-21,"2","WTAP"
"SRP72",5.46697195484006e-26,0.295832464572744,0.502,0.343,1.32688876315923e-21,"2","SRP72"
"ZCCHC7",5.49181088657312e-26,0.316953788366902,0.526,0.362,1.33291742028016e-21,"2","ZCCHC7"
"B4GALT1",7.29097293609986e-26,0.305546418834246,0.451,0.292,1.7695920413208e-21,"2","B4GALT1"
"BLOC1S2",9.17995705957859e-26,0.285395018823298,0.442,0.282,2.22806737793032e-21,"2","BLOC1S2"
"ANK2",1.11867117254885e-25,0.331271464997233,0.44,0.276,2.71512680289333e-21,"2","ANK2"
"HNRNPF",1.2182539663956e-25,0.300294764540165,0.742,0.596,2.95682420183877e-21,"2","HNRNPF"
"LMNA",1.47039356980476e-25,0.380809233378113,0.859,0.804,3.56879223327314e-21,"2","LMNA"
"BZW2",1.99942168460016e-25,0.305586660177125,0.532,0.373,4.85279637069304e-21,"2","BZW2"
"NCK1",2.57709353420534e-25,0.281254378886408,0.421,0.266,6.25486371686978e-21,"2","NCK1"
"TTC3",3.36486488530468e-25,0.303682398608384,0.512,0.353,8.16686356312298e-21,"2","TTC3"
"SRP141",3.83410431597569e-25,0.268520733061132,0.941,0.877,9.3057545853046e-21,"2","SRP14"
"SYNCRIP",4.20347462205142e-25,0.325093541138695,0.719,0.579,1.0202253255181e-20,"2","SYNCRIP"
"RPS17",4.70163433504902e-25,0.279284096567565,0.961,0.915,1.14113366945975e-20,"2","RPS17"
"EIF1AX",8.01000247407043e-25,0.318664958916218,0.919,0.878,1.94410770048163e-20,"2","EIF1AX"
"RPF2",8.38604585944964e-25,0.271151377651199,0.461,0.295,2.03537719054702e-20,"2","RPF2"
"MEG3",8.99093619073213e-25,0.299064509419901,0.799,0.647,2.1821901228526e-20,"2","MEG3"
"TMED5",1.66237353358158e-24,0.315977398494214,0.567,0.422,4.03474680335586e-20,"2","TMED5"
"UBB",2.1636392483509e-24,0.342440296927606,0.949,0.946,5.25136881967248e-20,"2","UBB"
"LDHA",2.21949254085469e-24,0.3145823960233,0.802,0.681,5.38693034590843e-20,"2","LDHA"
"PSMD8",2.35256706091433e-24,0.282947486573929,0.566,0.4,5.70991551354517e-20,"2","PSMD8"
"RSL24D1",2.73094866242466e-24,0.288888101330708,0.734,0.586,6.6282854985709e-20,"2","RSL24D1"
"DKC1",2.74419084588483e-24,0.256486318539298,0.391,0.238,6.66042560204707e-20,"2","DKC1"
"MRTO4",2.84916895809547e-24,0.275130926780842,0.431,0.274,6.91521797819351e-20,"2","MRTO4"
"SRSF9",2.91070480098801e-24,0.273160340874121,0.602,0.438,7.06457162247801e-20,"2","SRSF9"
"DPYD",3.41700991612183e-24,0.286570528071717,0.465,0.3,8.2934247674193e-20,"2","DPYD"
"ILF2",3.42477034279435e-24,0.293906939474272,0.623,0.46,8.31226009899616e-20,"2","ILF2"
"RHOBTB3",3.67810736938935e-24,0.309995727937402,0.4,0.247,8.92713439624489e-20,"2","RHOBTB3"
"WDR43",3.71492998580852e-24,0.27336702181976,0.745,0.585,9.01650656855585e-20,"2","WDR43"
"TFAM",4.75686578753738e-24,0.305029840718691,0.488,0.338,1.1545388952932e-19,"2","TFAM"
"OLFML3",4.8408517143721e-24,0.28220269574612,0.368,0.224,1.17492311959525e-19,"2","OLFML3"
"BTF3L4",5.74609243501696e-24,0.251457578162484,0.491,0.325,1.39463409490297e-19,"2","BTF3L4"
"NFIB1",7.07981409107342e-24,0.316833236900153,0.515,0.355,1.71834167804443e-19,"2","NFIB"
"SGCE",1.21126729173357e-23,0.262995108413817,0.361,0.219,2.93986684376654e-19,"2","SGCE"
"UGGT2",1.23307931295227e-23,0.287382673980022,0.411,0.261,2.99280680046645e-19,"2","UGGT2"
"DDX18",1.25675709738874e-23,0.312544273013295,0.628,0.467,3.05027515107221e-19,"2","DDX18"
"TM4SF11",2.4407103218083e-23,0.373762366706655,0.696,0.547,5.92384802206093e-19,"2","TM4SF1"
"COA4",3.4795695346488e-23,0.289580844635518,0.399,0.255,8.4452632175461e-19,"2","COA4"
"IARS",3.49180707434303e-23,0.270864035167304,0.621,0.456,8.47496495013798e-19,"2","IARS"
"SERINC1",3.83776375187683e-23,0.291730902865239,0.617,0.462,9.31463640218025e-19,"2","SERINC1"
"UBXN4",4.36564916853755e-23,0.281322747054412,0.638,0.49,1.05958670969575e-18,"2","UBXN4"
"NENF1",4.46408348830676e-23,0.255863151645296,0.542,0.38,1.08347770344693e-18,"2","NENF"
"ICAM1",4.63952655919606e-23,0.265218576378689,0.337,0.197,1.12605949118248e-18,"2","ICAM1"
"SERPINH1",5.88688445310039e-23,0.317818880352176,0.731,0.59,1.428805725612e-18,"2","SERPINH1"
"ZNF706",6.19208126525654e-23,0.328171265272305,0.565,0.428,1.50288004389041e-18,"2","ZNF706"
"PSMB1",6.32892202122568e-23,0.295218367341943,0.698,0.56,1.53609266377168e-18,"2","PSMB1"
"DLC1",6.62131065611693e-23,0.416387881695839,0.593,0.46,1.60705830934614e-18,"2","DLC1"
"POMP",8.32890170009629e-23,0.28944940376071,0.77,0.634,2.02150773163037e-18,"2","POMP"
"SDF4",9.10109340137121e-23,0.254924732342224,0.389,0.247,2.20892637944681e-18,"2","SDF4"
"HSPA9",9.53618916529079e-23,0.262341738174468,0.846,0.746,2.31452847230773e-18,"2","HSPA9"
"RAB22A",1.12079669446238e-22,0.252046740376009,0.42,0.274,2.72028565712964e-18,"2","RAB22A"
"FBL",1.42605149546091e-22,0.254566539068569,0.46,0.311,3.46116958463318e-18,"2","FBL"
"SNRPA1",1.66609591384605e-22,0.258931918704276,0.399,0.255,4.04378139249575e-18,"2","SNRPA1"
"KDELR2",1.82105204742591e-22,0.273717580701048,0.468,0.321,4.41987542430741e-18,"2","KDELR2"
"ARL6IP5",2.0427476457622e-22,0.266276493614711,0.42,0.271,4.95795281102944e-18,"2","ARL6IP5"
"METAP2",4.42357031085817e-22,0.298583097353868,0.718,0.584,1.07364475014839e-17,"2","METAP2"
"ST3GAL1",5.31230787470461e-22,0.262227767057647,0.422,0.273,1.28935024426956e-17,"2","ST3GAL1"
"FNIP21",6.05811982510423e-22,0.354768325411291,0.795,0.682,1.47036626275105e-17,"2","FNIP2"
"TRIM44",7.8089427242529e-22,0.279732314194286,0.536,0.383,1.89530848860342e-17,"2","TRIM44"
"S100A16",9.57238719667209e-22,0.304558636551752,0.441,0.29,2.32331409650428e-17,"2","S100A16"
"NORAD",1.06307511183971e-21,0.322753109654161,0.606,0.48,2.58018960394617e-17,"2","NORAD"
"TMBIM6",1.45324264160913e-21,0.27772406501894,0.811,0.707,3.52716521544952e-17,"2","TMBIM6"
"LARP4",1.74053055835849e-21,0.288512134426887,0.637,0.495,4.22444171819188e-17,"2","LARP4"
"EDNRA",1.96663666128525e-21,0.38895313061236,0.574,0.443,4.77322384060542e-17,"2","EDNRA"
"EIF2S1",2.06991017972303e-21,0.261951075334748,0.461,0.315,5.02387899720576e-17,"2","EIF2S1"
"LMAN1",3.08832081172605e-21,0.25961988041092,0.468,0.324,7.4956634421403e-17,"2","LMAN1"
"HSBP1",3.26311462317442e-21,0.267566132483746,0.554,0.405,7.91990550190663e-17,"2","HSBP1"
"MFAP51",3.57140977468005e-21,0.427808226544011,0.499,0.338,8.66816866412596e-17,"2","MFAP5"
"ITPRIPL2",3.62397487480489e-21,0.250496927857939,0.384,0.245,8.79574941863895e-17,"2","ITPRIPL2"
"NDUFAB1",5.14006635640344e-21,0.258049743014582,0.509,0.361,1.24754550536268e-16,"2","NDUFAB1"
"NBL1",5.52093335253884e-21,0.273476780010686,0.477,0.334,1.3399857339947e-16,"2","NBL1"
"OSTC",6.50751394839471e-21,0.262315113076988,0.514,0.37,1.57943871041488e-16,"2","OSTC"
"DNTTIP2",1.12018191433872e-20,0.2578177947116,0.514,0.371,2.71879352429151e-16,"2","DNTTIP2"
"SUPT16H",1.12511277433953e-20,0.259370914875447,0.512,0.368,2.73076121459947e-16,"2","SUPT16H"
"TTC17",1.2502961333412e-20,0.255482529188129,0.492,0.337,3.03459374523244e-16,"2","TTC17"
"DNAJA2",1.83630580512845e-20,0.272891101763725,0.531,0.389,4.45689781962726e-16,"2","DNAJA2"
"SCAF11",2.14604944086498e-20,0.284635547694369,0.72,0.596,5.20867659792339e-16,"2","SCAF11"
"TMBIM4",2.56548469156011e-20,0.254525175996021,0.457,0.314,6.22668789488553e-16,"2","TMBIM4"
"SASH1",3.94542306172283e-20,0.327163972153663,0.578,0.439,9.57593631310748e-16,"2","SASH1"
"PDCD5",4.3098241972972e-20,0.272655524559418,0.524,0.38,1.046037430926e-15,"2","PDCD5"
"MYO1D",4.38815320259249e-20,0.328224431585546,0.382,0.247,1.06504866380122e-15,"2","MYO1D"
"PPP1CC",5.87806025000947e-20,0.252991544326021,0.452,0.315,1.4266640032798e-15,"2","PPP1CC"
"PNPLA8",7.43611454435324e-20,0.280304685589059,0.73,0.6,1.80481936105997e-15,"2","PNPLA8"
"ATP6V0E1",1.77569113946095e-19,0.270970321711439,0.688,0.562,4.30977996458568e-15,"2","ATP6V0E1"
"EFNB2",1.77827425033157e-19,0.284086994440274,0.466,0.32,4.31604943297975e-15,"2","EFNB2"
"UBE3A",1.89161885204286e-19,0.255609511370554,0.625,0.487,4.59114811579322e-15,"2","UBE3A"
"GDI2",1.89546077299342e-19,0.250831497447152,0.533,0.387,4.60047284213232e-15,"2","GDI2"
"WWTR1",2.14177386472428e-19,0.267965772553221,0.842,0.742,5.19829934707231e-15,"2","WWTR1"
"EIF5B",2.25316667670872e-19,0.309039863912956,0.7,0.582,5.46866084103974e-15,"2","EIF5B"
"ZC3H15",3.20456336376647e-19,0.27101697505513,0.605,0.473,7.77779574019759e-15,"2","ZC3H15"
"NSRP1",3.65575472809185e-19,0.290559441388093,0.53,0.394,8.87288230055172e-15,"2","NSRP1"
"SAR1A",5.45226117442995e-19,0.25846674482878,0.499,0.36,1.32331830964589e-14,"2","SAR1A"
"LAMP2",1.18414389413172e-18,0.261612026898365,0.464,0.332,2.87403564544709e-14,"2","LAMP2"
"SLBP",1.33720069428585e-18,0.253029208178596,0.472,0.338,3.24551980510118e-14,"2","SLBP"
"GULP1",1.92282131537104e-18,0.372977550226744,0.652,0.524,4.66687961453704e-14,"2","GULP1"
"NOTCH2",2.95024476775571e-18,0.257128919916194,0.495,0.356,7.16053907581989e-14,"2","NOTCH2"
"SP100",3.90824987849991e-18,0.275699620078782,0.523,0.387,9.48571328010713e-14,"2","SP100"
"RHOA1",4.57727847451616e-18,0.250048196039894,0.706,0.593,1.11095125854982e-13,"2","RHOA"
"EIF3M",4.9301454968558e-18,0.256534205478514,0.623,0.5,1.19659561354187e-13,"2","EIF3M"
"GJA1",2.23432844726597e-17,0.252471373041897,0.512,0.374,5.42293857435922e-13,"2","GJA1"
"PKM",3.25131018661682e-17,0.268383091985076,0.439,0.313,7.89125495393767e-13,"2","PKM"
"NOP58",6.18025678637686e-17,0.256727893012862,0.65,0.538,1.50001012462153e-12,"2","NOP58"
"CLIP1",7.52600623584256e-17,0.268081602017926,0.742,0.632,1.82663697350135e-12,"2","CLIP1"
"ARHGAP24",4.23252071838541e-16,0.359269593389972,0.411,0.292,1.02727510355932e-11,"2","ARHGAP24"
"CALR",4.37385027097382e-16,0.252081717983711,0.664,0.544,1.06157719926806e-11,"2","CALR"
"CNN3",5.55251508130712e-16,0.273658614535602,0.801,0.738,1.34765093538405e-11,"2","CNN3"
"CAST",6.93095904520951e-16,0.25836904276551,0.801,0.717,1.6822130698628e-11,"2","CAST"
"ELOC",1.22514984559791e-15,0.278976867018708,0.711,0.607,2.97356119025069e-11,"2","ELOC"
"SGCD1",1.73110257600449e-15,0.286952537034626,0.356,0.241,4.2015590622205e-11,"2","SGCD"
"ADSS",6.64607435913825e-15,0.259553942476014,0.581,0.463,1.61306870770645e-10,"2","ADSS"
"SERPINE1",3.24948610386312e-14,0.304662855068236,0.616,0.493,7.88682772268619e-10,"2","SERPINE1"
"PLAUR",3.34612069491965e-13,0.266695380830927,0.497,0.386,8.12136953863949e-09,"2","PLAUR"
"DCLK1",1.14987290539689e-12,0.260293358404169,0.296,0.196,2.79085652868879e-08,"2","DCLK1"
"PDE3A",1.41751543392575e-12,0.324926383526851,0.513,0.408,3.4404517096812e-08,"2","PDE3A"
"KCNIP4",6.40702432136197e-12,0.284837920253194,0.353,0.252,1.55504887303776e-07,"2","KCNIP4"
"PTGDS",8.25228227283211e-09,0.455384613581365,0.513,0.463,0.000200291143043908,"2","PTGDS"
"SNED1",1.43075822953696e-08,0.255006453145995,0.299,0.222,0.000347259329890916,"2","SNED1"
"APOE",2.2943292569259e-08,0.379568035469361,0.38,0.3,0.000556856653948485,"2","APOE"
"MT2A",1.10308647396124e-05,0.384358441341462,0.946,0.928,0.267730118095133,"2","MT2A"
"EGFR1",3.18582869423445e-198,1.35497584884823,0.932,0.602,7.73232482377644e-194,"3","EGFR"
"BMERB1",7.86083909923669e-177,1.3546399755489,0.835,0.483,1.90790425777574e-172,"3","BMERB1"
"SLC4A71",7.7307966699233e-175,1.24169511145191,0.945,0.666,1.87634165975708e-170,"3","SLC4A7"
"FAM155A",4.18360966060955e-174,1.39937868249826,0.427,0.098,1.01540390072654e-169,"3","FAM155A"
"COL4A11",6.87519171069655e-171,1.05351842152494,0.977,0.846,1.66867778010316e-166,"3","COL4A1"
"SDK11",6.6721982167873e-168,1.43173509643877,0.89,0.53,1.61940922919645e-163,"3","SDK1"
"ANXA51",1.64615529628535e-153,1.03637740596072,0.995,0.947,3.99538351961417e-149,"3","ANXA5"
"SOD21",1.3362988315754e-134,1.33643455171277,0.995,0.96,3.24333089411666e-130,"3","SOD2"
"PAPPA",9.58605140528906e-134,1.37712866653584,0.661,0.308,2.32663053657771e-129,"3","PAPPA"
"PAMR1",2.92214098109286e-130,1.13140695383496,0.588,0.246,7.09232837521047e-126,"3","PAMR1"
"WTAP1",1.3981237416753e-129,1.04641391518778,0.894,0.71,3.39338613342011e-125,"3","WTAP"
"MAML2",1.88133144662237e-129,1.40094545915595,0.675,0.358,4.56617955409716e-125,"3","MAML2"
"ADSS1",2.11694028937097e-123,1.03715336424657,0.742,0.441,5.13802577633228e-119,"3","ADSS"
"RAP1B",8.51824052054502e-122,0.845305128900621,0.945,0.771,2.06746215674148e-117,"3","RAP1B"
"MME",1.21256603387343e-116,0.629177371741731,0.356,0.093,2.94301902081421e-112,"3","MME"
"HGF",1.11536399539603e-105,0.800925569985727,0.312,0.08,2.7070999532257e-101,"3","HGF"
"NFKB1",1.02159184570279e-103,0.866546412801967,0.867,0.617,2.47950556870525e-99,"3","NFKB1"
"PDGFRA1",1.41311390372308e-103,0.770970632193629,0.54,0.22,3.42976875572628e-99,"3","PDGFRA"
"CDK14",1.19050911024017e-102,0.837028922677193,0.811,0.51,2.88948466146392e-98,"3","CDK14"
"COL4A2",3.42261206655864e-100,0.789019765438177,0.973,0.866,8.30702174674447e-96,"3","COL4A2"
"LPAR11",5.06400007090683e-100,0.658829962450064,0.457,0.165,1.2290834572098e-95,"3","LPAR1"
"HMGA1",5.72923834644858e-100,0.914055452114856,0.655,0.361,1.39054343906654e-95,"3","HMGA1"
"TFPI1",5.11747904515449e-96,0.783336985627809,0.769,0.423,1.24206333904945e-91,"3","TFPI"
"UBE2E21",8.9124308952113e-96,0.877143912405847,0.786,0.499,2.16313610257673e-91,"3","UBE2E2"
"WWTR11",4.54179096257324e-94,0.792648805785755,0.908,0.734,1.10233808452615e-89,"3","WWTR1"
"BACH11",1.51261606258213e-93,0.691395823362711,0.939,0.756,3.67127044549308e-89,"3","BACH1"
"ATXN1",1.847986560125e-93,0.728404375303367,0.958,0.813,4.4852481800794e-89,"3","ATXN1"
"GLIS31",1.05114681608139e-86,0.988812192709502,0.903,0.705,2.55123843731114e-82,"3","GLIS3"
"INPP4B",1.33730545708844e-81,1.09925073593936,0.552,0.282,3.24577407489935e-77,"3","INPP4B"
"TOP11",2.21741235568209e-81,0.628262988649576,0.977,0.89,5.38188152847601e-77,"3","TOP1"
